Campus,Term,Career,Class Nbr,Subject,Catalog Nbr,Title,Class Section,Course ID,Component Units,Facility ID,Meeting Start,Meeting End,Standard Meeting Pattern,Last Name,Initials,Enrollment Capacity,Enrollment Total,Learning Mode Descr
SDSU,Fall 2023,GRAD,8508,A E,798,Special Study,3003,21,3,,,,ARR,Jacobs,G,5,0,Face-to-face
SDSU,Fall 2023,GRAD,8513,A E,798,Special Study,3004,21,3,,,,ARR,Katz,J,5,0,Face-to-face
SDSU,Fall 2023,GRAD,8514,A E,798,Special Study,3005,21,3,,,,ARR,Venkataraman,S,5,1,Face-to-face
SDSU,Fall 2023,GRAD,8516,A E,798,Special Study,3006,21,3,,,,ARR,Lu,P,5,0,Face-to-face
SDSU,Fall 2023,UGRD,2814,E E,499,Special Study,3005,1098,3,,,,ARR,,,10,0,Face-to-face
SDSU,Fall 2023,UGRD,5870,A E,430,Aircraft Propulsion Syst,1001,38494,3,HH130,5:30 PM,6:45 PM,TR,Popov,P,120,103,Face-to-face
SDSU,Fall 2023,UGRD,5871,A E,440,Aircraft Stabil&Contrl I,1001,39409,3,SSE1401,7:00 PM,8:15 PM,MW,Butler,G,120,92,Face-to-face
SDSU,Fall 2023,UGRD,5875,A E, 460A,Aerosp Engr Applications,1001,36811,1,SH127,4:00 PM,4:50 PM,M,Butler,G,55,50,Face-to-face
SDSU,Fall 2023,UGRD,5876,A E, 460A,Aerosp Engr Applications,1002,36811,1,SH127,5:00 PM,5:50 PM,M,Butler,G,55,50,Face-to-face
SDSU,Fall 2023,UGRD,5877,A E, 460A,Aerosp Engr Applications,1003,36811,1,SH127,6:00 PM,6:50 PM,M,Butler,G,55,50,Face-to-face
SDSU,Fall 2023,UGRD,11250,E E,558,Digital Communications,1,26877,3,LH445,2:00 PM,3:15 PM,TR,Ratnarajah,T,20,19,Face-to-face
SDSU,Fall 2023,UGRD,7252,CON E,401,Constr Planning & Sched,1002,37982,1,PS231,11:00 AM,12:40 PM,M,Lakrori,N,30,29,Face-to-face
SDSU,Fall 2023,UGRD,7253,CON E,401,Constr Planning & Sched,1003,37982,1,PS231,11:00 AM,12:40 PM,W,Lakrori,N,30,29,Face-to-face
SDSU,Fall 2023,UGRD,7255,CON E,401,Constr Planning & Sched,2001,37982,2,SSW2650,11:00 AM,11:50 AM,MW,Mitropoulos,P,40,18,Face-to-face
SDSU,Fall 2023,GRAD,7258,CON E,653,Const Sched,1001,29488,3,AH3130,3:30 PM,6:10 PM,W,Mitropoulos,P,30,8,Face-to-face
SDSU,Fall 2023,UGRD,6719,COMPE,160,Intro to Computer Prog,2004,38495,1,E207,12:30 PM,1:50 PM,TR,Tian,J,25,25,Face-to-face
SDSU,Fall 2023,UGRD,6773,M E,314,Engr Design:Mech Compon,1001,37994,3,OP201,7:00 PM,8:15 PM,MW,Ayala,R,90,85,Face-to-face
SDSU,Fall 2023,UGRD,6774,M E,330,Mechatronics Laboratory,1001,39295,2,EIS106,4:00 PM,5:50 PM,T,Moon,K,60,57,Face-to-face
SDSU,Fall 2023,UGRD,6775,M E,330,Mechatronics Laboratory,1002,39295,1,E221,6:00 PM,8:40 PM,T,Wield,P,60,57,Face-to-face
SDSU,Fall 2023,UGRD,6776,M E,330,Mechatronics Laboratory,2001,39295,2,E221,4:00 PM,5:50 PM,R,Moon,K,60,39,Face-to-face
SDSU,Fall 2023,UGRD,6778,M E,330,Mechatronics Laboratory,2002,39295,1,E221,6:00 PM,8:40 PM,R,Wield,P,60,39,Face-to-face
SDSU,Fall 2023,UGRD,6780,M E,350,Thermodynamics,1001,37998,3,GMCS301,2:00 PM,3:15 PM,MW,Beyene,A,90,90,Face-to-face
SDSU,Fall 2023,UGRD,11113,CIV E, 495W,Capstone Design Project,2001,41151,1,HH130,4:00 PM,4:50 PM,F,Lahaye,J,60,26,Face-to-face
SDSU,Fall 2023,UGRD,11121,E E, 492W,Senior Design B,1001,41155,1,SHW011,1:00 PM,2:15 PM,F,Dorr,B,40,39,Face-to-face
SDSU,Fall 2023,UGRD,11117,COMPE, 492W,Senior Design Project B,1001,41153,1,SHW011,1:00 PM,2:15 PM,F,Dorr,B,30,25,Face-to-face
SDSU,Fall 2023,UGRD,11109,A E, 403W,Aero Engr Senior Project,1002,41150,2,SH105,12:00 PM,2:40 PM,TR,Katz,J,50,27,Face-to-face
SDSU,Fall 2023,UGRD,11119,E E, 491W,Senior Design A,1001,41154,1,SHW011,1:00 PM,2:15 PM,F,Dorr,B,70,62,Face-to-face
SDSU,Fall 2023,UGRD,11124,M E, 490W,Senior Projects I,1002,41156,2,EIS106,10:00 AM,12:40 PM,W,Shaffar,S,45,45,Face-to-face
SDSU,Fall 2023,UGRD,11204,M E,596,Additive Manufacturing,1001,41104,3,AL204,5:30 PM,6:45 PM,MW,Yang,Y,60,40,Face-to-face
SDSU,Fall 2023,UGRD,11132,M E, 490W,Senior Projects I,5002,41156,2,EIS106,3:00 PM,5:40 PM,W,Shaffar,S,45,16,Face-to-face
SDSU,Fall 2023,UGRD,11111,CIV E, 495W,Capstone Design Project,1001,41151,1,BT161,1:00 PM,1:50 PM,F,Prince,J,75,0,Face-to-face
SDSU,Fall 2023,UGRD,11123,M E, 490W,Senior Projects I,1001,41156,1,EIS106,9:00 AM,9:50 AM,W,Shaffar,S,45,45,Face-to-face
SDSU,Fall 2023,UGRD,11114,CIV E, 495W,Capstone Design Project,2002,41151,2,PS130,1:00 PM,3:40 PM,F,Filanc,M,60,26,Face-to-face
SDSU,Fall 2023,UGRD,11118,COMPE, 492W,Senior Design Project B,1002,41153,1,M245,9:00 AM,11:50 AM,W,Dorr,B,25,25,Face-to-face
SDSU,Fall 2023,UGRD,11120,E E, 491W,Senior Design A,1002,41154,1,SHW011,10:00 AM,12:50 PM,F,Dorr,B,70,62,Face-to-face
SDSU,Fall 2023,UGRD,4417,COMPE,499,Special Study,3005,19841,3,,,,ARR,,,10,0,Face-to-face
SDSU,Fall 2023,UGRD,4414,COMPE,499,Special Study,3002,19841,3,,,,ARR,,,10,0,Face-to-face
SDSU,Fall 2023,UGRD,4416,COMPE,499,Special Study,3004,19841,3,,,,ARR,,,10,0,Face-to-face
SDSU,Fall 2023,UGRD,7225,CIV E,528,Masonry Structures Design,1001,24291,3,,,,,,,49,0,Face-to-face
SDSU,Fall 2023,UGRD,9315,CIV E,531,Pipe Flow & Wtr Dist Sys,1001,35082,3,,,,,,,25,0,Face-to-face
SDSU,Fall 2023,UGRD,5886,A E,596,Intro Systems Engineering,1001,33914,3,,,,,,,25,0,Face-to-face
SDSU,Fall 2023,UGRD,7228,CIV E,545,Field Hydrology,1001,35889,2,,,,,,,15,0,Face-to-face
SDSU,Fall 2023,UGRD,7229,CIV E,545,Field Hydrology,1002,35889,1,,,,,,,15,0,Face-to-face
SDSU,Fall 2023,GRAD,7232,CIV E,610,Finite Element Anal Struc,1001,23449,3,,,,,,,30,0,Face-to-face
SDSU,Fall 2023,GRAD,7234,CIV E,696,Soil Multi-Physics,1001,38575,3,,,,,,,30,0,Face-to-face
SDSU,Fall 2023,GRAD,2387,E E,655,Modem Design,1001,36637,3,,,,,,,20,0,Face-to-face
SDSU,Fall 2023,UGRD,2233,COMPE,572,Vlsi Circuit Design,1001,19843,3,,,,,,,62,0,Face-to-face
SDSU,Fall 2023,UGRD,11127,M E, 490W,Senior Projects I,3001,41156,1,,,,,,,45,0,Face-to-face
SDSU,Fall 2023,UGRD,2237,E E,204,Princ Electrical Engr,1001,14641,3,,,,,,,60,0,Face-to-face
SDSU,Fall 2023,GRAD,2386,E E,654,Adaptive Filter Design,1001,37310,3,,,,,,,30,0,Face-to-face
SDSU,Fall 2023,UGRD,2380,E E,586,Der & Smart Grids,1001,39142,3,,,,,,,40,0,Face-to-face
SDSU,Fall 2023,GRAD,2382,E E,601,Linear Sys Theory & Desgn,2001,30645,3,,,,,,,40,0,Face-to-face
SDSU,Fall 2023,UGRD,7124,CIV E,481,Transportion Engineering,1002,31788,3,,,,,,,40,0,Face-to-face
SDSU,Fall 2023,UGRD,6517,M E,200,Statics,1001,36647,3,,,,,,,75,0,Face-to-face
SDSU,Fall 2023,UGRD,6831,M E,554,Automotive Power,1001,38714,3,,,,,,,49,0,Face-to-face
SDSU,Fall 2023,GRAD,6844,M E,685,Mems Design & Application,1001,25221,3,,,,,,,40,0,Face-to-face
SDSU,Fall 2023,GRAD,5940,A E,644,Turbulent Flow,1001,34279,3,,,,,,,40,0,Face-to-face
SDSU,Fall 2023,GRAD,6849,M E,696,Atomistic Mod of Engr Mat,1001,39019,3,,,,,,,40,0,Face-to-face
SDSU,Fall 2023,UGRD,11112,CIV E, 495W,Capstone Design Project,1002,41151,2,,,,,,,75,0,Face-to-face
SDSU,Fall 2023,UGRD,7240,CON E,240,Intro Construct Materials,1001,37975,3,,,,,,,40,0,Face-to-face
SDSU,Fall 2023,GRAD,5945,A E,661,Intro Stat Dyn Aeroelstcy,1001,39324,3,,,,,,,25,0,Face-to-face
SDSU,Fall 2023,GRAD,7235,CIV E,697,Traffic Sig Sys Ops & Con,1001,36635,3,,,,,,,8,0,Face-to-face
SDSU,Fall 2023,UGRD,5812,A E,302,High Speed Aerodynamics,1001,39283,3,,,,,,,100,0,Face-to-face
SDSU,Fall 2023,GRAD,5935,A E,631,Analysis Elastic Plates,1001,34276,3,,,,,,,40,0,Face-to-face
SDSU,Fall 2023,UGRD,6798,M E,452,Princ of Heat Transfer,1002,38000,3,,,,,,,40,0,Face-to-face
SDSU,Fall 2023,UGRD,11128,M E, 490W,Senior Projects I,3002,41156,2,,,,,,,45,0,Face-to-face
SDSU,Fall 2023,UGRD,6796,M E,452,Princ of Heat Transfer,1001,38000,3,,,,,,,64,0,Face-to-face
SDSU,Fall 2023,UGRD,7256,CON E,401,Constr Planning & Sched,2002,37982,1,,,,,,,40,0,Face-to-face
SDSU,Fall 2023,GRAD,12540,CIV E,631,Spatial Hydrology,1,35835,3,,,,,,,25,0,Face-to-face
SDSU,Fall 2023,GRAD,11801,CIV E,608,Earthquake Engineering,1001,23448,3,,,,,,,35,0,Face-to-face
SDSU,Fall 2023,UGRD,11721,M E,596,Battery Science,1001,37736,3,,,,,,,49,0,Face-to-face
SDSU,Fall 2023,UGRD,4413,COMPE,499,Special Study,3001,19841,3,,,,ARR,,,10,0,Face-to-face
SDSU,Fall 2023,UGRD,4415,COMPE,499,Special Study,3003,19841,3,,,,ARR,,,10,0,Face-to-face
SDSU,Fall 2023,UGRD,11114,CIV E, 495W,Capstone Design Project,2002,41151,2,PS130,1:00 PM,3:40 PM,F,Lahaye,J,60,26,Face-to-face
SDSU,Fall 2023,UGRD,11129,M E, 490W,Senior Projects I,4001,41156,1,EIS106,2:00 PM,2:50 PM,M,Shaffar,S,45,22,Face-to-face
SDSU,Fall 2023,UGRD,11115,COMPE, 491W,Senior Design Project A,1001,41152,1,SHW011,1:00 PM,2:15 PM,F,Dorr,B,45,44,Face-to-face
SDSU,Fall 2023,UGRD,11113,CIV E, 495W,Capstone Design Project,2001,41151,1,HH130,4:00 PM,4:50 PM,F,Filanc,M,60,26,Face-to-face
SDSU,Fall 2023,UGRD,11122,E E, 492W,Senior Design B,1002,41155,1,M245,9:00 AM,11:50 AM,W,Dorr,B,40,39,Face-to-face
SDSU,Fall 2023,UGRD,11125,M E, 490W,Senior Projects I,2001,41156,1,EIS106,9:00 AM,9:50 AM,M,Shaffar,S,45,45,Face-to-face
SDSU,Fall 2023,UGRD,11116,COMPE, 491W,Senior Design Project A,1002,41152,1,SHW011,10:00 AM,12:50 PM,F,Dorr,B,45,44,Face-to-face
SDSU,Fall 2023,UGRD,11108,A E, 403W,Aero Engr Senior Project,1001,41150,1,SH105,11:00 AM,11:50 AM,T,Katz,J,50,27,Face-to-face
SDSU,Fall 2023,UGRD,11130,M E, 490W,Senior Projects I,4002,41156,2,EIS106,3:00 PM,5:40 PM,M,Shaffar,S,45,22,Face-to-face
SDSU,Fall 2023,UGRD,11111,CIV E, 495W,Capstone Design Project,1001,41151,1,BT161,1:00 PM,1:50 PM,F,Haughey,J,75,0,Face-to-face
SDSU,Fall 2023,UGRD,11126,M E, 490W,Senior Projects I,2002,41156,2,EIS106,10:00 AM,12:40 PM,M,Shaffar,S,45,45,Face-to-face
SDSU,Fall 2023,UGRD,11131,M E, 490W,Senior Projects I,5001,41156,1,EIS106,2:00 PM,2:50 PM,W,Shaffar,S,45,16,Face-to-face
